        60     1.519     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        61     1.543     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        62     1.573     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        63     1.602     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        64     1.631     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        65     1.660     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        66     1.686     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        67     1.712     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        68     1.739     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        69     1.767     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        70     1.796     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        71     1.825     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        72     1.853     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        73     1.881     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        74     1.909     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        75     1.937     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        76     1.966     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        77     1.989     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        78     2.013     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        79     2.035     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        80     2.064     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        81     2.087     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        82     2.111     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        83     2.137     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        84     2.166     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        85     2.189     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        86     2.208     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        87     2.226     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        88     2.253     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        89     2.277     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        90     2.299     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        91     2.320     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
        92     2.344     42622   817.267     42622   817.267     47092   902.978     47091   902.959     16746   321.101     16746   321.101     26229   502.935     26230   502.954       150         0         0
