11118.00	1400.00	8388607.00
11118.00	1400.00	8388607.00
11150.00	1400.00	8388607.00
11245.00	1400.00	4833169.00
11339.00	1400.00	303696.00
11435.00	1400.00	170491.00
11530.00	1400.00	170067.00
11624.00	1400.00	170263.00
11719.00	1400.00	171331.00
11813.00	1400.00	173690.00
11909.00	1400.00	174812.00
12003.00	1400.00	175016.00
12098.00	1400.00	175788.00
12192.00	1400.00	177057.00
12288.00	1400.00	178937.00
12383.00	1400.00	179070.00
12477.00	1400.00	178496.00
12572.00	1400.00	178296.00
12666.00	1400.00	178278.00
12762.00	1400.00	179070.00
12857.00	1400.00	179470.00
12951.00	1400.00	179287.00
13046.00	1400.00	178791.00
13140.00	1400.00	177756.00
13236.00	1400.00	179862.00
13330.00	1500.00	180274.00
13425.00	1500.00	170895.00
13520.00	1500.00	143077.00
13615.00	1500.00	124579.00
13710.00	1500.00	118848.00
13804.00	1500.00	116939.00
13899.00	1500.00	115890.00
13993.00	1500.00	116078.00
14089.00	1500.00	116743.00
14184.00	1500.00	117013.00
14278.00	1500.00	117282.00
14373.00	1500.00	118441.00
14468.00	1500.00	120096.00
14563.00	1500.00	120735.00
14658.00	1500.00	120005.00
14752.00	1500.00	117604.00
14848.00	1500.00	114210.00
14942.00	1500.00	113341.00
15037.00	1500.00	113089.00
15131.00	1500.00	112118.00
15226.00	1500.00	112994.00
15322.00	1500.00	114465.00
15416.00	1500.00	115415.00
15511.00	1500.00	116362.00
15605.00	1500.00	116357.00
15700.00	1500.00	115917.00
15795.00	1500.00	117007.00
15890.00	1500.00	117472.00
15985.00	1500.00	116699.00
16079.00	1500.00	117363.00
16175.00	1500.00	120248.00
16269.00	1500.00	122516.00
16364.00	1500.00	123400.00
16459.00	1500.00	124471.00
16553.00	1500.00	123935.00
16649.00	1500.00	123785.00
16743.00	1500.00	124226.00
16838.00	1500.00	124331.00
16932.00	1500.00	122749.00
17028.00	1500.00	121731.00
17123.00	1500.00	120868.00
17217.00	1500.00	120255.00
17312.00	1500.00	120376.00
17406.00	1500.00	120873.00
17502.00	1500.00	121669.00
17596.00	1500.00	120632.00
17691.00	1500.00	118757.00
17786.00	1500.00	116664.00
17881.00	1500.00	116076.00
17976.00	1500.00	116665.00
