10358.00	1400.00	-8388608.00
10359.00	1400.00	-8388608.00
10391.00	1400.00	-8388608.00
10486.00	1400.00	-4534472.00
10580.00	1400.00	46835.00
10676.00	1400.00	177580.00
10771.00	1400.00	178181.00
10865.00	1400.00	179190.00
10960.00	1400.00	179824.00
11055.00	1400.00	180307.00
11150.00	1400.00	181278.00
11244.00	1400.00	181884.00
11339.00	1400.00	181801.00
11433.00	1400.00	181090.00
11529.00	1400.00	179638.00
11624.00	1400.00	178773.00
11718.00	1400.00	179682.00
11813.00	1400.00	180946.00
11908.00	1400.00	181863.00
12003.00	1400.00	181868.00
12097.00	1400.00	181950.00
12192.00	1400.00	182535.00
12288.00	1400.00	182906.00
12382.00	1400.00	182859.00
12477.00	1400.00	183258.00
12571.00	1500.00	183459.00
12666.00	1500.00	174439.00
12761.00	1500.00	146752.00
12856.00	1500.00	128223.00
12950.00	1500.00	121410.00
13045.00	1500.00	116908.00
13140.00	1500.00	113865.00
13235.00	1500.00	114141.00
13330.00	1500.00	113631.00
13424.00	1500.00	112678.00
13519.00	1500.00	112545.00
13614.00	1500.00	113432.00
13709.00	1500.00	113578.00
13803.00	1500.00	115273.00
13898.00	1500.00	116190.00
13993.00	1500.00	117379.00
14088.00	1500.00	118932.00
14183.00	1500.00	120004.00
14277.00	1500.00	121916.00
14372.00	1500.00	122470.00
14467.00	1500.00	122165.00
14562.00	1500.00	121034.00
14656.00	1500.00	121919.00
14751.00	1500.00	121861.00
14846.00	1500.00	122296.00
14941.00	1500.00	123933.00
15036.00	1500.00	124376.00
15130.00	1500.00	123302.00
15225.00	1500.00	121433.00
15320.00	1500.00	122206.00
15415.00	1500.00	122710.00
15509.00	1500.00	122346.00
15604.00	1500.00	123007.00
15699.00	1500.00	125047.00
15794.00	1500.00	124690.00
15889.00	1500.00	122428.00
15983.00	1500.00	121935.00
16078.00	1500.00	121906.00
16173.00	1500.00	120185.00
16268.00	1500.00	120458.00
16362.00	1500.00	123681.00
16457.00	1500.00	123841.00
16552.00	1500.00	121854.00
16647.00	1500.00	121766.00
16742.00	1500.00	123330.00
16836.00	1500.00	125944.00
16931.00	1500.00	128306.00
17026.00	1500.00	127997.00
17121.00	1500.00	125171.00
17215.00	1500.00	125221.00
