18893.00	1300.00	8388607.00
18894.00	1300.00	8388607.00
18926.00	1300.00	8388607.00
19021.00	1300.00	4822708.00
19116.00	1300.00	362510.00
19211.00	1300.00	235996.00
19306.00	1300.00	235913.00
19400.00	1300.00	235828.00
19495.00	1300.00	235892.00
19590.00	1300.00	235942.00
19685.00	1300.00	236115.00
19780.00	1300.00	236349.00
19874.00	1300.00	236454.00
19970.00	1300.00	236449.00
20064.00	1300.00	236680.00
20159.00	1300.00	237044.00
20254.00	1300.00	237348.00
20348.00	1300.00	237280.00
20444.00	1300.00	237605.00
20538.00	1300.00	237925.00
20633.00	1300.00	237841.00
20728.00	1300.00	237773.00
20823.00	1300.00	238019.00
20918.00	1300.00	238374.00
21012.00	1300.00	238618.00
21107.00	1700.00	238385.00
21201.00	1700.00	228113.00
21297.00	1700.00	149010.00
21392.00	1700.00	8311.00
21486.00	1700.00	-72370.00
21581.00	1700.00	-91648.00
21676.00	1700.00	-93056.00
21771.00	1700.00	-89369.00
21866.00	1700.00	-86056.00
21960.00	1700.00	-81651.00
22055.00	1700.00	-77169.00
22150.00	1700.00	-78071.00
22245.00	1700.00	-73106.00
22339.00	1700.00	-77656.00
22434.00	1700.00	-75573.00
22530.00	1700.00	-74970.00
22624.00	1700.00	-80111.00
22719.00	1700.00	-83359.00
22813.00	1700.00	-85094.00
22908.00	1700.00	-83128.00
23004.00	1700.00	-79344.00
23098.00	1700.00	-75920.00
23193.00	1700.00	-77884.00
23287.00	1700.00	-1.00
23379.00	1700.00	-81988.00
23383.00	1700.00	-1.00
23429.00	1700.00	-83279.00
23477.00	1700.00	-84529.00
23572.00	1700.00	-1.00
23589.00	1700.00	-1.00
23621.00	1700.00	-1.00
23658.00	1700.00	-82608.00
23667.00	1700.00	-1.00
23685.00	1700.00	-1.00
23703.00	1700.00	-1.00
23723.00	1700.00	-78413.00
23761.00	1700.00	-1.00
23820.00	1700.00	-80043.00
23857.00	1700.00	-1.00
23873.00	1700.00	-1.00
23891.00	1700.00	-1.00
23909.00	1700.00	-79772.00
23951.00	1700.00	-1.00
23972.00	1700.00	-1.00
23993.00	1700.00	-1.00
24031.00	1700.00	-74001.00
24046.00	1700.00	-1.00
24062.00	1700.00	-1.00
24084.00	1700.00	-1.00
24099.00	1700.00	-1.00
