14157.00	1400.00	8388607.00
14158.00	1400.00	8388607.00
14193.00	1400.00	8388607.00
14287.00	1400.00	4560388.00
14383.00	1400.00	283886.00
14477.00	1400.00	174403.00
14572.00	1400.00	175151.00
14667.00	1400.00	176297.00
14761.00	1400.00	177225.00
14857.00	1400.00	178294.00
14951.00	1400.00	177999.00
15046.00	1400.00	177693.00
15141.00	1400.00	178427.00
15236.00	1400.00	179413.00
15331.00	1400.00	179958.00
15425.00	1400.00	180518.00
15520.00	1400.00	180867.00
15614.00	1400.00	181287.00
15710.00	1400.00	180841.00
15805.00	1400.00	180747.00
15899.00	1400.00	180115.00
15994.00	1400.00	178362.00
16089.00	1400.00	177202.00
16184.00	1400.00	177602.00
16278.00	1400.00	178315.00
16373.00	1500.00	177905.00
16468.00	1500.00	168083.00
16563.00	1500.00	138215.00
16658.00	1500.00	116708.00
16752.00	1500.00	110544.00
16847.00	1500.00	110770.00
16942.00	1500.00	111734.00
17037.00	1500.00	110695.00
17132.00	1500.00	107355.00
17226.00	1500.00	108510.00
17321.00	1500.00	112449.00
17416.00	1500.00	113197.00
17511.00	1500.00	111595.00
17605.00	1500.00	112278.00
17700.00	1500.00	109358.00
17796.00	1500.00	109582.00
17890.00	1500.00	112468.00
17985.00	1500.00	111678.00
18079.00	1500.00	111970.00
18174.00	1500.00	115468.00
18269.00	1500.00	116661.00
18364.00	1500.00	114916.00
18459.00	1500.00	114047.00
18553.00	1500.00	116026.00
18649.00	1500.00	118066.00
18743.00	1500.00	118633.00
18838.00	1500.00	117315.00
18932.00	1500.00	116304.00
19027.00	1500.00	116002.00
19123.00	1500.00	115246.00
19217.00	1500.00	116829.00
19312.00	1500.00	116333.00
19406.00	1500.00	113975.00
19502.00	1500.00	114083.00
19596.00	1500.00	115543.00
19691.00	1500.00	117826.00
19786.00	1500.00	119954.00
19880.00	1500.00	121306.00
19976.00	1500.00	122622.00
20070.00	1500.00	122893.00
20165.00	1500.00	119963.00
20259.00	1500.00	117217.00
20355.00	1500.00	117077.00
20450.00	1500.00	118875.00
20544.00	1500.00	119028.00
20639.00	1500.00	117393.00
20733.00	1500.00	115974.00
20829.00	1500.00	116984.00
20923.00	1500.00	120595.00
21018.00	1500.00	122086.00
