14633.00	1300.00	-8388608.00
14633.00	1300.00	-8388608.00
14667.00	1300.00	-8388608.00
14763.00	1300.00	-4294140.00
14858.00	1300.00	123738.00
14952.00	1300.00	238097.00
15047.00	1300.00	238658.00
15141.00	1300.00	238546.00
15237.00	1300.00	237210.00
15331.00	1300.00	233849.00
15426.00	1300.00	234759.00
15521.00	1300.00	237021.00
15616.00	1300.00	238274.00
15711.00	1300.00	239206.00
15805.00	1300.00	239210.00
15900.00	1300.00	239714.00
15994.00	1300.00	240171.00
16090.00	1300.00	239839.00
16184.00	1300.00	238805.00
16279.00	1300.00	239960.00
16373.00	1300.00	239878.00
16468.00	1300.00	237722.00
16564.00	1300.00	236493.00
16658.00	1300.00	239825.00
16753.00	1300.00	239787.00
16847.00	1700.00	239741.00
16943.00	1700.00	224117.00
17037.00	1700.00	139142.00
17132.00	1700.00	7146.00
17226.00	1700.00	-68191.00
17321.00	1700.00	-81965.00
17417.00	1700.00	-1.00
17498.00	1700.00	-71118.00
17511.00	1700.00	-61058.00
17606.00	1700.00	-60345.00
17700.00	1700.00	-1.00
17730.00	1700.00	-58744.00
17796.00	1700.00	-60336.00
17890.00	1700.00	-56264.00
17985.00	1700.00	-52204.00
18079.00	1700.00	-1.00
18141.00	1700.00	-46487.00
18174.00	1700.00	-1.00
18222.00	1700.00	-36730.00
18269.00	1700.00	-31776.00
18364.00	1700.00	-1.00
18382.00	1700.00	-32113.00
18459.00	1700.00	-1.00
18484.00	1700.00	-1.00
18516.00	1700.00	-1.00
18541.00	1700.00	-32115.00
18553.00	1700.00	-1.00
18598.00	1700.00	-1.00
18639.00	1700.00	-34070.00
18649.00	1700.00	-1.00
18719.00	1700.00	-32760.00
18743.00	1700.00	-1.00
18780.00	1700.00	-1.00
18792.00	1700.00	-1.00
18822.00	1700.00	-28925.00
18838.00	1700.00	-1.00
18857.00	1700.00	-1.00
18890.00	1700.00	-1.00
18919.00	1700.00	-25950.00
18932.00	1700.00	-1.00
18958.00	1700.00	-1.00
18977.00	1700.00	-1.00
18990.00	1700.00	-30949.00
19027.00	1700.00	-1.00
19042.00	1700.00	-1.00
19068.00	1700.00	-1.00
19083.00	1700.00	-1.00
19101.00	1700.00	-1.00
19117.00	1700.00	-38697.00
19122.00	1700.00	-1.00
