21454.00	1300.00	8388607.00
21454.00	1300.00	-8388608.00
21488.00	1300.00	-8388608.00
21582.00	1300.00	-4372451.00
21678.00	1300.00	118059.00
21773.00	1300.00	237424.00
21867.00	1300.00	235996.00
21962.00	1300.00	237050.00
22056.00	1300.00	238126.00
22152.00	1300.00	238783.00
22247.00	1300.00	239509.00
22341.00	1300.00	240094.00
22436.00	1300.00	240504.00
22531.00	1300.00	240729.00
22626.00	1300.00	240898.00
22720.00	1300.00	241236.00
22815.00	1300.00	241123.00
22910.00	1300.00	240515.00
23005.00	1300.00	240453.00
23100.00	1300.00	240955.00
23194.00	1300.00	241175.00
23289.00	1300.00	240884.00
23385.00	1300.00	240852.00
23479.00	1300.00	240930.00
23574.00	1300.00	240766.00
23668.00	1400.00	240734.00
23763.00	1400.00	236092.00
23858.00	1400.00	217864.00
23953.00	1400.00	197216.00
24048.00	1400.00	184667.00
24142.00	1400.00	182084.00
24238.00	1400.00	182338.00
24332.00	1400.00	182215.00
24427.00	1400.00	182033.00
24521.00	1400.00	182681.00
24616.00	1400.00	183283.00
24712.00	1400.00	183503.00
24806.00	1400.00	182856.00
24901.00	1400.00	182660.00
24995.00	1400.00	182374.00
25091.00	1400.00	183591.00
25185.00	1400.00	184291.00
25280.00	1400.00	183877.00
25375.00	1400.00	182574.00
25469.00	1400.00	181401.00
25565.00	1400.00	182834.00
25659.00	1400.00	184876.00
25754.00	1400.00	185969.00
25849.00	1400.00	185401.00
25944.00	1400.00	184168.00
26039.00	1400.00	184822.00
26133.00	1400.00	182351.00
26228.00	1400.00	180398.00
26322.00	1400.00	183099.00
26418.00	1400.00	184371.00
26513.00	1400.00	184806.00
26607.00	1400.00	185907.00
26702.00	1400.00	186384.00
26797.00	1400.00	186649.00
26892.00	1400.00	185604.00
26987.00	1400.00	184825.00
27081.00	1400.00	185378.00
27176.00	1400.00	186349.00
27271.00	1400.00	187656.00
27366.00	1400.00	187965.00
27461.00	1400.00	187580.00
27555.00	1400.00	186929.00
27651.00	1400.00	185930.00
27745.00	1400.00	185691.00
27840.00	1400.00	186101.00
27934.00	1400.00	185669.00
28029.00	1400.00	185769.00
28125.00	1400.00	187043.00
28219.00	1400.00	187003.00
28314.00	1400.00	183430.00
