12077.00	1300.00	-8388608.00
12078.00	1300.00	-8388608.00
12115.00	1300.00	-8388608.00
12210.00	1300.00	-3969512.00
12305.00	1300.00	147299.00
12399.00	1300.00	238623.00
12494.00	1300.00	238617.00
12589.00	1300.00	238579.00
12684.00	1300.00	238744.00
12778.00	1300.00	239189.00
12873.00	1300.00	239397.00
12967.00	1300.00	239536.00
13063.00	1300.00	239808.00
13157.00	1300.00	240041.00
13252.00	1300.00	240121.00
13346.00	1300.00	240080.00
13442.00	1300.00	239681.00
13536.00	1300.00	239143.00
13631.00	1300.00	239131.00
13726.00	1300.00	239562.00
13820.00	1300.00	239516.00
13916.00	1300.00	239541.00
14010.00	1300.00	239518.00
14105.00	1300.00	240135.00
14199.00	1300.00	240637.00
14295.00	1700.00	240173.00
14389.00	1700.00	226565.00
14484.00	1700.00	138741.00
14578.00	1700.00	2759.00
14673.00	1700.00	-68147.00
14768.00	1700.00	-86373.00
14863.00	1700.00	-84731.00
14957.00	1700.00	-81404.00
15052.00	1700.00	-79670.00
15148.00	1700.00	-72752.00
15242.00	1700.00	-73239.00
15337.00	1700.00	-75749.00
15431.00	1700.00	-74281.00
15526.00	1700.00	-73464.00
15621.00	1700.00	-70406.00
15716.00	1700.00	-67225.00
15810.00	1700.00	-1.00
15872.00	1700.00	-1.00
15897.00	1700.00	-65329.00
15905.00	1700.00	-63109.00
16000.00	1700.00	-1.00
16070.00	1700.00	-64804.00
16095.00	1700.00	-1.00
16129.00	1700.00	-1.00
16160.00	1700.00	-60787.00
16189.00	1700.00	-1.00
16207.00	1700.00	-1.00
16224.00	1700.00	-51097.00
16284.00	1700.00	-41285.00
16378.00	1700.00	-1.00
16420.00	1700.00	-1.00
16472.00	1700.00	-38822.00
16474.00	1700.00	-1.00
16499.00	1700.00	-1.00
16561.00	1700.00	-40903.00
16568.00	1700.00	-1.00
16612.00	1700.00	-1.00
16630.00	1700.00	-50029.00
16663.00	1700.00	-1.00
16684.00	1700.00	-1.00
16741.00	1700.00	-56927.00
16757.00	1700.00	-1.00
16789.00	1700.00	-1.00
16808.00	1700.00	-1.00
16831.00	1700.00	-1.00
16846.00	1700.00	-64550.00
16852.00	1700.00	-1.00
16868.00	1700.00	-1.00
16883.00	1700.00	-1.00
16905.00	1700.00	-1.00
