19177.00	1300.00	8388607.00
19177.00	1300.00	8388607.00
19210.00	1300.00	8388607.00
19305.00	1300.00	4801669.00
19400.00	1300.00	361027.00
19494.00	1300.00	237210.00
19590.00	1300.00	237873.00
19684.00	1300.00	238514.00
19779.00	1300.00	239124.00
19873.00	1300.00	239565.00
19969.00	1300.00	239848.00
20063.00	1300.00	240057.00
20158.00	1300.00	240176.00
20253.00	1300.00	240541.00
20347.00	1300.00	240850.00
20443.00	1300.00	240660.00
20537.00	1300.00	240470.00
20632.00	1300.00	240401.00
20726.00	1300.00	240173.00
20822.00	1300.00	240049.00
20917.00	1300.00	240253.00
21011.00	1300.00	240447.00
21106.00	1300.00	240546.00
21200.00	1300.00	240860.00
21296.00	1300.00	240812.00
21390.00	1400.00	240397.00
21485.00	1400.00	235481.00
21580.00	1400.00	217735.00
21675.00	1400.00	200697.00
21770.00	1400.00	191342.00
21864.00	1400.00	186639.00
21959.00	1400.00	184235.00
22053.00	1400.00	183722.00
22149.00	1400.00	184082.00
22244.00	1400.00	183862.00
22338.00	1400.00	183931.00
22433.00	1400.00	182483.00
22528.00	1400.00	181131.00
22623.00	1400.00	183281.00
22717.00	1400.00	184413.00
22812.00	1400.00	185393.00
22907.00	1400.00	185830.00
23002.00	1400.00	185445.00
23097.00	1400.00	184932.00
23191.00	1400.00	184695.00
23286.00	1400.00	185583.00
23380.00	1400.00	185563.00
23476.00	1400.00	183751.00
23570.00	1400.00	182863.00
23665.00	1400.00	183203.00
23760.00	1400.00	185341.00
23855.00	1400.00	186287.00
23950.00	1400.00	186934.00
24044.00	1400.00	187035.00
24139.00	1400.00	187882.00
24233.00	1400.00	188746.00
24329.00	1400.00	188255.00
24424.00	1400.00	187332.00
24518.00	1400.00	185987.00
24613.00	1400.00	185169.00
24708.00	1400.00	186163.00
24803.00	1400.00	186280.00
24897.00	1400.00	186678.00
24992.00	1400.00	186781.00
25088.00	1400.00	187117.00
25182.00	1400.00	188177.00
25277.00	1400.00	188348.00
25371.00	1400.00	186496.00
25466.00	1400.00	184963.00
25561.00	1400.00	186203.00
25656.00	1400.00	187441.00
25751.00	1400.00	187985.00
25845.00	1400.00	187556.00
25940.00	1400.00	187514.00
26035.00	1400.00	186797.00
