10839.00	1300.00	8388607.00
10839.00	1300.00	8388607.00
10873.00	1300.00	8388607.00
10969.00	1300.00	4594443.00
11063.00	1300.00	347139.00
11158.00	1300.00	238874.00
11252.00	1300.00	238786.00
11347.00	1300.00	238738.00
11443.00	1300.00	238746.00
11537.00	1300.00	238805.00
11632.00	1300.00	239053.00
11726.00	1300.00	239321.00
11822.00	1300.00	239525.00
11916.00	1300.00	239602.00
12011.00	1300.00	239693.00
12105.00	1300.00	239977.00
12200.00	1300.00	240358.00
12295.00	1300.00	240583.00
12390.00	1300.00	240528.00
12484.00	1300.00	240410.00
12579.00	1300.00	240920.00
12675.00	1300.00	241412.00
12769.00	1300.00	241437.00
12864.00	1300.00	241153.00
12958.00	1300.00	240981.00
13053.00	1500.00	241442.00
13148.00	1500.00	230988.00
13243.00	1500.00	182609.00
13337.00	1500.00	135704.00
13432.00	1500.00	117771.00
13527.00	1500.00	113328.00
13622.00	1500.00	113078.00
13717.00	1500.00	113615.00
13811.00	1500.00	115522.00
13906.00	1500.00	116685.00
14001.00	1500.00	118275.00
14096.00	1500.00	117660.00
14190.00	1500.00	118079.00
14285.00	1500.00	121353.00
14380.00	1500.00	121662.00
14475.00	1500.00	121176.00
14569.00	1500.00	119715.00
14664.00	1500.00	121644.00
14758.00	1500.00	122926.00
14854.00	1500.00	122710.00
14948.00	1500.00	122355.00
15043.00	1500.00	121164.00
15138.00	1500.00	120298.00
15233.00	1500.00	117715.00
15328.00	1500.00	117901.00
15422.00	1500.00	121022.00
15517.00	1500.00	122427.00
15611.00	1500.00	119882.00
15707.00	1500.00	118056.00
15801.00	1500.00	116992.00
15896.00	1500.00	116572.00
15990.00	1500.00	119001.00
16086.00	1500.00	119784.00
16180.00	1500.00	120634.00
16275.00	1500.00	121485.00
16370.00	1500.00	122173.00
16464.00	1500.00	122204.00
16560.00	1500.00	121657.00
16654.00	1500.00	121132.00
16749.00	1500.00	122018.00
16843.00	1500.00	121032.00
16939.00	1500.00	120169.00
17033.00	1500.00	119936.00
17128.00	1500.00	119739.00
17222.00	1500.00	119234.00
17317.00	1500.00	119103.00
17412.00	1500.00	118646.00
17507.00	1500.00	120841.00
17602.00	1500.00	123992.00
17696.00	1500.00	123691.00
