14158.00	1300.00	8388607.00
14158.00	1300.00	8388607.00
14193.00	1300.00	8388607.00
14287.00	1300.00	4607218.00
14383.00	1300.00	348857.00
14478.00	1300.00	239607.00
14572.00	1300.00	239436.00
14667.00	1300.00	239477.00
14761.00	1300.00	239775.00
14857.00	1300.00	240022.00
14951.00	1300.00	240221.00
15046.00	1300.00	240424.00
15141.00	1300.00	240698.00
15236.00	1300.00	240930.00
15331.00	1300.00	241099.00
15425.00	1300.00	241209.00
15520.00	1300.00	241087.00
15614.00	1300.00	240923.00
15710.00	1300.00	241081.00
15804.00	1300.00	241178.00
15899.00	1300.00	241011.00
15994.00	1300.00	240988.00
16089.00	1300.00	241030.00
16184.00	1300.00	241022.00
16278.00	1300.00	241059.00
16373.00	1400.00	241320.00
16467.00	1400.00	236300.00
16563.00	1400.00	218357.00
16658.00	1400.00	201928.00
16752.00	1400.00	192479.00
16847.00	1400.00	187380.00
16942.00	1400.00	185006.00
17037.00	1400.00	183321.00
17131.00	1400.00	182216.00
17226.00	1400.00	182150.00
17321.00	1400.00	183136.00
17416.00	1400.00	182941.00
17511.00	1400.00	182331.00
17605.00	1400.00	182380.00
17700.00	1400.00	182822.00
17795.00	1400.00	183748.00
17890.00	1400.00	183506.00
17985.00	1400.00	183171.00
18079.00	1400.00	184064.00
18174.00	1400.00	183840.00
18269.00	1400.00	184409.00
18364.00	1400.00	184094.00
18458.00	1400.00	183190.00
18553.00	1400.00	183094.00
18649.00	1400.00	183906.00
18743.00	1400.00	185433.00
18838.00	1400.00	186552.00
18932.00	1400.00	186807.00
19027.00	1400.00	186448.00
19122.00	1400.00	185616.00
19217.00	1400.00	185386.00
19312.00	1400.00	186617.00
19406.00	1400.00	187019.00
19502.00	1400.00	187067.00
19596.00	1400.00	187304.00
19691.00	1400.00	187284.00
19785.00	1400.00	186685.00
19880.00	1400.00	186319.00
19976.00	1400.00	186517.00
20070.00	1400.00	186331.00
20165.00	1400.00	186623.00
20259.00	1400.00	186808.00
20355.00	1400.00	187533.00
20449.00	1400.00	187490.00
20544.00	1400.00	187076.00
20639.00	1400.00	187292.00
20733.00	1400.00	187153.00
20829.00	1400.00	186315.00
20923.00	1400.00	185231.00
21018.00	1400.00	184354.00
